DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-12-10,Orlando,MCO,Athens,ATH,1287,521,40.48,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/0n2z.2019-12-02*/m/0n2z.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Orlando,MCO,Venice,VCE,1235,499,40.40,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/07_pf.2019-12-02*/m/07_pf.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Orlando,MCO,Copenhagen,CPH,615,399,64.88,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=MCO./m/01lfy.2019-10-14*/m/01lfy.MCO.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-10,Orlando,MCO,Milan,MXP,1044,494,47.32,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/0947l.2019-12-02*/m/0947l.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Orlando,MCO,Madrid,MAD,875,454,51.89,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=MCO./m/056_y.2019-10-10*/m/056_y.MCO.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Orlando,MCO,Zürich,ZRH,997,509,51.05,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/08966.2019-12-02*/m/08966.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Orlando,MCO,Lisbon,LIS,1133,504,44.48,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MCO./m/04llb.2019-12-02*/m/04llb.MCO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-11,Orlando,MCO,Edinburgh,EDI,916,513,56.00,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/02m77.2019-12-02*/m/02m77.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Orlando,MCO,Nice,NCE,1253,504,40.22,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MCO./m/0cp6w.2019-12-02*/m/0cp6w.MCO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Orlando,MCO,Florence,FLR,1388,649,46.76,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=MCO./m/031y2.2019-12-05*/m/031y2.MCO.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Orlando,MCO,Manchester,MAN,587,390,66.44,"Sun, 26 Jan - Sun, 2 Feb",https://www.google.com/flights#flt=MCO./m/052bw.2020-01-26*/m/052bw.MCO.2020-02-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-12,Orlando,MCO,Tel Aviv-Yafo,TLV,943,613,65.01,"Sun, 19 Jan - Mon, 27 Jan",https://www.google.com/flights#flt=MCO./m/07qzv.2020-01-19*/m/07qzv.MCO.2020-01-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Orlando,MCO,Glasgow,GLA,767,528,68.84,"Mon, 25 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=MCO./m/0hyxv.2019-11-25*/m/0hyxv.MCO.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Orlando,MCO,Stockholm,ARN,727,417,57.36,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=MCO./m/06mxs.2019-12-02*/m/06mxs.MCO.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Orlando,MCO,Helsinki,HEL,1027,382,37.20,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MCO./m/03khn.2019-12-02*/m/03khn.MCO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-13,Orlando,MCO,Prague,PRG,842,546,64.85,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=MCO./m/05ywg.2019-10-14*/m/05ywg.MCO.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Orlando,MCO,Vienna,VIE,914,550,60.18,"Mon, 18 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=MCO./m/0fhp9.2019-11-18*/m/0fhp9.MCO.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Orlando,MCO,Marrakesh,RAK,1321,519,39.29,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/054rw.2019-12-02*/m/054rw.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Orlando,MCO,Amman,AMM,1382,641,46.38,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MCO./m/0c7zf.2019-12-01*/m/0c7zf.MCO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-14,Orlando,MCO,Naples,NAP,847,557,65.76,"Mon, 7 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=MCO./m/0fhsz.2019-10-07*/m/0fhsz.MCO.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Orlando,MCO,Brussels,BRU,881,570,64.70,"Mon, 7 Oct - Sun, 13 Oct",https://www.google.com/flights#flt=MCO./m/02rnbv.2019-10-07*/m/02rnbv.MCO.2019-10-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Orlando,MCO,Málaga,AGP,646,415,64.24,"Fri, 29 Nov - Sun, 8 Dec",https://www.google.com/flights#flt=MCO./m/01978d.2019-11-29*/m/01978d.MCO.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Orlando,MCO,Warsaw,WAW,1108,483,43.59,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=MCO./m/081m_.2019-10-21*/m/081m_.MCO.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-15,Orlando,MCO,Belfast,BFS,992,498,50.20,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=MCO./m/01l63.2019-12-02*/m/01l63.MCO.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Orlando,MCO,Hamburg,HAM,1095,508,46.39,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/03hrz.2019-12-02*/m/03hrz.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Portland (OR),PDX,Amsterdam,AMS,1189,477,40.12,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=PDX./m/0k3p.2019-12-05*/m/0k3p.PDX.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Portland (OR),PDX,Paris,CDG,834,575,68.94,"Mon, 25 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=PDX./m/05qtj.2019-11-25*/m/05qtj.PDX.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-16,Portland (OR),PDX,Reykjavík,KEF,681,461,67.69,"Fri, 11 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=PDX./m/06flg.2019-10-11*/m/06flg.PDX.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Portland (OR),PDX,Madrid,MAD,961,595,61.91,"Fri, 29 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=PDX./m/056_y.2019-11-29*/m/056_y.PDX.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Portland (OR),PDX,Venice,VCE,1033,569,55.08,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=PDX./m/07_pf.2019-10-24*/m/07_pf.PDX.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Portland (OR),PDX,Milan,MXP,910,575,63.19,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=PDX./m/0947l.2019-11-07*/m/0947l.PDX.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-17,Portland (OR),PDX,Florence,FLR,1120,644,57.50,"Sun, 27 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=PDX./m/031y2.2019-10-27*/m/031y2.PDX.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Portland (OR),PDX,Stockholm,ARN,945,619,65.50,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=PDX./m/06mxs.2019-11-04*/m/06mxs.PDX.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Portland (OR),PDX,Lyon,LYS,1204,626,51.99,"Fri, 29 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=PDX./m/0dprg.2019-11-29*/m/0dprg.PDX.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-18,Portland (OR),PDX,Inverness,INV,934,649,69.49,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PDX./m/012d9h.2019-10-28*/m/012d9h.PDX.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,San Francisco,SFO,London,LHR,533,359,67.35,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=SFO./m/04jpl.2019-11-07*/m/04jpl.SFO.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,San Francisco,SFO,Tokyo,HND,829,562,67.79,"Mon, 2 Sep - Tue, 10 Sep",https://www.google.com/flights#flt=SFO./m/07dfk.2019-09-02*/m/07dfk.SFO.2019-09-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,San Francisco,SFO,Dublin,DUB,943,392,41.57,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=SFO./m/02cft.2019-12-05*/m/02cft.SFO.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-19,San Francisco,SFO,Rome,FCO,650,448,68.92,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=SFO./m/06c62.2019-10-24*/m/06c62.SFO.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,San Francisco,SFO,Athens,ATH,1114,506,45.42,"Fri, 6 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=SFO./m/0n2z.2019-12-06*/m/0n2z.SFO.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,San Francisco,SFO,Berlin,SXF,1160,475,40.95,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=SFO./m/0156q.2019-12-02*/m/0156q.SFO.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,San Francisco,SFO,Lisbon,LIS,959,482,50.26,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=SFO./m/04llb.2019-10-14*/m/04llb.SFO.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-20,San Francisco,SFO,Madrid,MAD,836,497,59.45,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=SFO./m/056_y.2019-10-21*/m/056_y.SFO.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,San Francisco,SFO,Ho Chi Minh City,SGN,670,458,68.36,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=SFO./m/0hn4h.2019-11-16*/m/0hn4h.SFO.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,San Francisco,SFO,Phuket,HKT,778,532,68.38,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=SFO./m/0f_r1_.2019-11-07*/m/0f_r1_.SFO.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,San Francisco,SFO,Vienna,VIE,785,504,64.20,"Mon, 28 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=SFO./m/0fhp9.2019-10-28*/m/0fhp9.SFO.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,San Francisco,SFO,Prague,PRG,863,488,56.55,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=SFO./m/05ywg.2019-10-27*/m/05ywg.SFO.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-21,San Francisco,SFO,Geneva,GVA,878,474,53.99,"Fri, 29 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=SFO./m/03902.2019-11-29*/m/03902.SFO.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,San Francisco,SFO,Porto,OPO,1061,532,50.14,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SFO./m/0pmn7.2019-10-14*/m/0pmn7.SFO.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,San Francisco,SFO,Marrakesh,RAK,783,535,68.33,"Thu, 30 Jan - Thu, 6 Feb",https://www.google.com/flights#flt=SFO./m/054rw.2020-01-30*/m/054rw.SFO.2020-02-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,San Francisco,SFO,Chengdu,CTU,764,449,58.77,"Thu, 23 Jan - Thu, 30 Jan",https://www.google.com/flights#flt=SFO./m/016v46.2020-01-23*/m/016v46.SFO.2020-01-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-22,San Francisco,SFO,Dubrovnik,DBV,999,589,58.96,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=SFO./m/0fbwq.2019-10-14*/m/0fbwq.SFO.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Tampa,TPA,London,LGW,608,399,65.63,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=TPA./m/04jpl.2019-09-30*/m/04jpl.TPA.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Tampa,TPA,Rome,FCO,1269,533,42.00,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=TPA./m/06c62.2019-12-02*/m/06c62.TPA.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-23,Tampa,TPA,Barcelona,BCN,1108,471,42.51,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=TPA./m/01f62.2019-12-02*/m/01f62.TPA.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,Tampa,TPA,Venice,VCE,869,534,61.45,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=TPA./m/07_pf.2019-10-24*/m/07_pf.TPA.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,Tampa,TPA,Naples,NAP,1369,542,39.59,"Thu, 5 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=TPA./m/0fhsz.2019-12-05*/m/0fhsz.TPA.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,Tampa,TPA,Florence,FLR,1192,547,45.89,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=TPA./m/031y2.2019-10-27*/m/031y2.TPA.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-24,Tampa,TPA,Madrid,MAD,725,476,65.66,"Sat, 9 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=TPA./m/056_y.2019-11-09*/m/056_y.TPA.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,Tampa,TPA,Beijing,PEK,1308,600,45.87,"Sat, 7 Dec - Sun, 15 Dec",https://www.google.com/flights#flt=TPA./m/01914.2019-12-07*/m/01914.TPA.2019-12-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,Tampa,TPA,Prague,PRG,939,560,59.64,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/05ywg.2019-11-16*/m/05ywg.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,Tampa,TPA,Berlin,SXF,955,555,58.12,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=TPA./m/0156q.2019-11-16*/m/0156q.TPA.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-25,Tampa,TPA,Marrakesh,RAK,1040,567,54.52,"Sat, 30 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=TPA./m/054rw.2019-11-30*/m/054rw.TPA.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,Tampa,TPA,Budapest,BUD,938,559,59.59,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/095w_.2019-11-16*/m/095w_.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,Tampa,TPA,Helsinki,HEL,1130,485,42.92,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=TPA./m/03khn.2019-12-01*/m/03khn.TPA.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,Tampa,TPA,Nice,NCE,877,537,61.23,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=TPA./m/0cp6w.2019-10-24*/m/0cp6w.TPA.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,Tampa,TPA,Split,SPU,1450,630,43.45,"Sat, 5 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=TPA./m/01g_k3.2019-10-05*/m/01g_k3.TPA.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-26,Tampa,TPA,Vienna,VIE,863,573,66.40,"Sat, 25 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=TPA./m/0fhp9.2020-01-25*/m/0fhp9.TPA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,Tampa,TPA,Geneva,GVA,918,571,62.20,"Sat, 16 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=TPA./m/03902.2019-11-16*/m/03902.TPA.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,Tampa,TPA,Glasgow,GLA,943,507,53.76,"Mon, 14 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=TPA./m/0hyxv.2019-10-14*/m/0hyxv.TPA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,Tampa,TPA,Málaga,AGP,792,474,59.85,"Sat, 5 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=TPA./m/01978d.2019-10-05*/m/01978d.TPA.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-27,Tampa,TPA,Ibiza,IBZ,1296,578,44.60,"Sat, 5 Oct - Fri, 11 Oct",https://www.google.com/flights#flt=TPA./m/021n7_.2019-10-05*/m/021n7_.TPA.2019-10-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-28,Tampa,TPA,Marseille,MRS,1141,554,48.55,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/0jdtt.2019-11-16*/m/0jdtt.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-28,Tampa,TPA,Hamburg,HAM,977,617,63.15,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/03hrz.2019-11-16*/m/03hrz.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-28,Tampa,TPA,Düsseldorf,DUS,983,578,58.80,"Sat, 16 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=TPA./m/0hf7l.2019-11-16*/m/0hf7l.TPA.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-28,Tampa,TPA,Kyiv,KBP,958,578,60.33,"Sat, 21 Sep - Fri, 27 Sep",https://www.google.com/flights#flt=TPA./m/02sn34.2019-09-21*/m/02sn34.TPA.2019-09-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-29,Tampa,TPA,Kraków,KRK,951,565,59.41,"Sun, 12 Jan - Sat, 18 Jan",https://www.google.com/flights#flt=TPA./m/0491y.2020-01-12*/m/0491y.TPA.2020-01-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
