DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-13-45,Seattle,SEA,Madrid,MAD,923,575,62.30,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/056_y.2019-10-14*/m/056_y.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-45,Seattle,SEA,Phuket,HKT,1033,590,57.12,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/0f_r1_.2020-01-23*/m/0f_r1_.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Seattle,SEA,Venice,VCE,922,547,59.33,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/07_pf.2019-10-14*/m/07_pf.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Seattle,SEA,Prague,PRG,884,472,53.39,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/05ywg.2019-10-13*/m/05ywg.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Seattle,SEA,Florence,FLR,921,640,69.49,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=SEA./m/031y2.2019-11-04*/m/031y2.SEA.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-46,Seattle,SEA,Geneva,GVA,971,552,56.85,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/03902.2019-10-14*/m/03902.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Seattle,SEA,Budapest,BUD,961,470,48.91,"Mon, 14 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=SEA./m/095w_.2019-10-14*/m/095w_.SEA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Seattle,SEA,Málaga,AGP,982,579,58.96,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01978d.2019-10-13*/m/01978d.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-47,Seattle,SEA,Edinburgh,EDI,794,526,66.25,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/02m77.2019-10-14*/m/02m77.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Seattle,SEA,Vienna,VIE,977,570,58.34,"Sun, 6 Oct - Sun, 13 Oct",https://www.google.com/flights#flt=SEA./m/0fhp9.2019-10-06*/m/0fhp9.SEA.2019-10-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Seattle,SEA,Nice,NCE,907,560,61.74,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/0cp6w.2019-10-14*/m/0cp6w.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Seattle,SEA,Naples,NAP,961,612,63.68,"Sun, 17 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=SEA./m/0fhsz.2019-11-17*/m/0fhsz.SEA.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-48,Seattle,SEA,Kuala Lumpur,KUL,897,615,68.56,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=SEA./m/049d1.2020-01-25*/m/049d1.SEA.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Seattle,SEA,Dubrovnik,DBV,1118,574,51.34,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/0fbwq.2019-10-14*/m/0fbwq.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Seattle,SEA,Split,SPU,1228,593,48.29,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01g_k3.2019-10-14*/m/01g_k3.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-49,Seattle,SEA,Hamburg,HAM,885,461,52.09,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=SEA./m/03hrz.2019-11-25*/m/03hrz.SEA.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-16,Boston,BOS,Paris,CDG,609,348,57.14,"Sat, 7 Dec - Mon, 16 Dec",https://www.google.com/flights#flt=BOS./m/05qtj.2019-12-07*/m/05qtj.BOS.2019-12-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Boston,BOS,Madrid,MAD,498,265,53.21,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=BOS./m/056_y.2019-10-14*/m/056_y.BOS.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Boston,BOS,Nice,NCE,939,432,46.01,"Fri, 6 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=BOS./m/0cp6w.2019-12-06*/m/0cp6w.BOS.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Boston,BOS,Santorini,JTR,1386,628,45.31,"Sat, 26 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=BOS./m/070t9.2019-10-26*/m/070t9.BOS.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Boston,BOS,Vienna,VIE,656,381,58.08,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=BOS./m/0fhp9.2019-10-14*/m/0fhp9.BOS.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-17,Boston,BOS,Budapest,BUD,662,377,56.95,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=BOS./m/095w_.2019-10-21*/m/095w_.BOS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Boston,BOS,Naples,NAP,641,434,67.71,"Thu, 9 Jan - Fri, 17 Jan",https://www.google.com/flights#flt=BOS./m/0fhsz.2020-01-09*/m/0fhsz.BOS.2020-01-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Boston,BOS,İstanbul,SAW,890,605,67.98,"Sat, 5 Oct - Mon, 14 Oct",https://www.google.com/flights#flt=BOS./m/09949m.2019-10-05*/m/09949m.BOS.2019-10-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Boston,BOS,Warsaw,WAW,731,421,57.59,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=BOS./m/081m_.2019-10-24*/m/081m_.BOS.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Boston,BOS,Casablanca,CMN,909,628,69.09,"Mon, 30 Dec - Wed, 8 Jan",https://www.google.com/flights#flt=BOS./m/022b_.2019-12-30*/m/022b_.BOS.2020-01-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Boston,BOS,Lyon,LYS,944,432,45.76,"Fri, 6 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=BOS./m/0dprg.2019-12-06*/m/0dprg.BOS.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cincinnati,CVG,Paris,CDG,782,498,63.68,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=CVG./m/05qtj.2019-09-30*/m/05qtj.CVG.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cincinnati,CVG,Madrid,MAD,887,494,55.69,"Thu, 28 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=CVG./m/056_y.2019-11-28*/m/056_y.CVG.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Cincinnati,CVG,Lisbon,LIS,1264,605,47.86,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=CVG./m/04llb.2019-12-01*/m/04llb.CVG.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Cincinnati,CVG,Prague,PRG,1117,614,54.97,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=CVG./m/05ywg.2019-10-21*/m/05ywg.CVG.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Cincinnati,CVG,Hong Kong,HKG,933,579,62.06,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=CVG./m/03h64.2020-01-27*/m/03h64.CVG.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Cincinnati,CVG,Warsaw,WAW,1072,591,55.13,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=CVG./m/081m_.2019-11-07*/m/081m_.CVG.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Cincinnati,CVG,Luxembourg,LUX,933,566,60.66,"Fri, 29 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=CVG./m/0fq8f.2019-11-29*/m/0fq8f.CVG.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Cincinnati,CVG,Sofia,SOF,1157,637,55.06,"Fri, 15 Nov - Sun, 24 Nov",https://www.google.com/flights#flt=CVG./m/0ftjx.2019-11-15*/m/0ftjx.CVG.2019-11-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Cincinnati,CVG,Copenhagen,CPH,986,491,49.80,"Sun, 24 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=CVG./m/01lfy.2019-11-24*/m/01lfy.CVG.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Denver,DEN,Reykjavík,KEF,778,423,54.37,"Mon, 16 Dec - Mon, 23 Dec",https://www.google.com/flights#flt=DEN./m/06flg.2019-12-16*/m/06flg.DEN.2019-12-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Denver,DEN,Dublin,DUB,906,448,49.45,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=DEN./m/02cft.2019-12-02*/m/02cft.DEN.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Denver,DEN,Barcelona,BCN,1028,487,47.37,"Sat, 19 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/01f62.2019-10-19*/m/01f62.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Denver,DEN,Rome,FCO,1105,617,55.84,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/06c62.2019-10-24*/m/06c62.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Denver,DEN,Lisbon,LIS,1116,550,49.28,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=DEN./m/04llb.2019-10-14*/m/04llb.DEN.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Denver,DEN,Athens,ATH,1202,640,53.24,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=DEN./m/0n2z.2019-10-21*/m/0n2z.DEN.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Denver,DEN,Copenhagen,CPH,697,459,65.85,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DEN./m/01lfy.2019-10-21*/m/01lfy.DEN.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Denver,DEN,Stockholm,ARN,718,467,65.04,"Fri, 18 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/06mxs.2019-10-18*/m/06mxs.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Denver,DEN,Venice,VCE,1060,633,59.72,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/07_pf.2019-10-17*/m/07_pf.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Denver,DEN,Prague,PRG,1105,556,50.32,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/05ywg.2019-10-25*/m/05ywg.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Denver,DEN,Oslo,OSL,715,464,64.90,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DEN./m/05l64.2019-10-21*/m/05l64.DEN.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Denver,DEN,Vienna,VIE,1149,546,47.52,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=DEN./m/0fhp9.2019-10-21*/m/0fhp9.DEN.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Denver,DEN,Milan,MXP,894,614,68.68,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0947l.2019-10-17*/m/0947l.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Denver,DEN,Geneva,GVA,1021,633,62.00,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/03902.2019-10-10*/m/03902.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Denver,DEN,Madrid,MAD,782,526,67.26,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=DEN./m/056_y.2019-09-30*/m/056_y.DEN.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Denver,DEN,Helsinki,HEL,818,535,65.40,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/03khn.2019-10-10*/m/03khn.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Denver,DEN,Edinburgh,EDI,968,626,64.67,"Sat, 5 Oct - Mon, 14 Oct",https://www.google.com/flights#flt=DEN./m/02m77.2019-10-05*/m/02m77.DEN.2019-10-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Denver,DEN,Nice,NCE,929,629,67.71,"Sat, 19 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=DEN./m/0cp6w.2019-10-19*/m/0cp6w.DEN.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Denver,DEN,Warsaw,WAW,1233,563,45.66,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=DEN./m/081m_.2019-10-24*/m/081m_.DEN.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Denver,DEN,Manchester,MAN,902,622,68.96,"Mon, 14 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/052bw.2019-10-14*/m/052bw.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Denver,DEN,Málaga,AGP,957,599,62.59,"Thu, 3 Oct - Thu, 10 Oct",https://www.google.com/flights#flt=DEN./m/01978d.2019-10-03*/m/01978d.DEN.2019-10-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Denver,DEN,Ibiza,IBZ,1245,622,49.96,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/021n7_.2019-10-17*/m/021n7_.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Denver,DEN,Palma,PMI,1201,631,52.54,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/0jwz5.2019-10-10*/m/0jwz5.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Denver,DEN,Marseille,MRS,1057,627,59.32,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0jdtt.2019-10-17*/m/0jdtt.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Denver,DEN,Bucharest,OTP,1220,566,46.39,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DEN./m/096gm.2019-10-24*/m/096gm.DEN.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Denver,DEN,Bergen,BGO,874,498,56.98,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=DEN./m/0fm7s.2019-10-17*/m/0fm7s.DEN.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Denver,DEN,Belfast,BFS,1117,625,55.95,"Thu, 17 Oct - Wed, 23 Oct",https://www.google.com/flights#flt=DEN./m/01l63.2019-10-17*/m/01l63.DEN.2019-10-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Denver,DEN,Tallinn,TLL,1242,602,48.47,"Thu, 10 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=DEN./m/07r_p.2019-10-10*/m/07r_p.DEN.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Houston,IAH,Bangkok,BKK,860,557,64.77,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=IAH./m/0fn2g.2020-01-27*/m/0fn2g.IAH.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Houston,IAH,Zürich,ZRH,1182,635,53.72,"Mon, 9 Dec - Wed, 18 Dec",https://www.google.com/flights#flt=IAH./m/08966.2019-12-09*/m/08966.IAH.2019-12-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Houston,IAH,Phuket,HKT,1155,590,51.08,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=IAH./m/0f_r1_.2020-01-25*/m/0f_r1_.IAH.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Houston,IAH,Oslo,OSL,1043,591,56.66,"Sun, 15 Sep - Tue, 24 Sep",https://www.google.com/flights#flt=IAH./m/05l64.2019-09-15*/m/05l64.IAH.2019-09-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Minneapolis/St. Paul,MSP,Paris,CDG,997,508,50.95,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=MSP./m/05qtj.2019-12-05*/m/05qtj.MSP.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Minneapolis/St. Paul,MSP,Reykjavík,KEF,682,388,56.89,"Mon, 16 Dec - Mon, 23 Dec",https://www.google.com/flights#flt=MSP./m/06flg.2019-12-16*/m/06flg.MSP.2019-12-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Minneapolis/St. Paul,MSP,Amsterdam,AMS,772,477,61.79,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=MSP./m/0k3p.2019-10-24*/m/0k3p.MSP.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Minneapolis/St. Paul,MSP,Frankfurt,FRA,842,558,66.27,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MSP./m/02z0j.2019-12-02*/m/02z0j.MSP.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Minneapolis/St. Paul,MSP,Zürich,ZRH,794,488,61.46,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=MSP./m/08966.2019-10-28*/m/08966.MSP.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Minneapolis/St. Paul,MSP,Venice,VCE,957,569,59.46,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=MSP./m/07_pf.2019-10-24*/m/07_pf.MSP.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Minneapolis/St. Paul,MSP,Berlin,TXL,819,521,63.61,"Mon, 18 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=MSP./m/0156q.2019-11-18*/m/0156q.MSP.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Minneapolis/St. Paul,MSP,Prague,PRG,989,585,59.15,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/05ywg.2019-10-24*/m/05ywg.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Minneapolis/St. Paul,MSP,Edinburgh,EDI,1232,608,49.35,"Mon, 9 Dec - Mon, 16 Dec",https://www.google.com/flights#flt=MSP./m/02m77.2019-12-09*/m/02m77.MSP.2019-12-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Minneapolis/St. Paul,MSP,Florence,FLR,1100,601,54.64,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=MSP./m/031y2.2019-10-27*/m/031y2.MSP.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Minneapolis/St. Paul,MSP,Glasgow,GLA,909,572,62.93,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/0hyxv.2019-10-21*/m/0hyxv.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Minneapolis/St. Paul,MSP,Budapest,BUD,996,607,60.94,"Sun, 17 Nov - Tue, 26 Nov",https://www.google.com/flights#flt=MSP./m/095w_.2019-11-17*/m/095w_.MSP.2019-11-26;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Minneapolis/St. Paul,MSP,Naples,NAP,1191,602,50.55,"Sun, 27 Oct - Tue, 5 Nov",https://www.google.com/flights#flt=MSP./m/0fhsz.2019-10-27*/m/0fhsz.MSP.2019-11-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Minneapolis/St. Paul,MSP,Brussels,BRU,856,558,65.19,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/02rnbv.2019-10-21*/m/02rnbv.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Minneapolis/St. Paul,MSP,Nice,NCE,1090,635,58.26,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=MSP./m/0cp6w.2019-10-25*/m/0cp6w.MSP.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Minneapolis/St. Paul,MSP,Bucharest,OTP,1304,596,45.71,"Thu, 5 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=MSP./m/096gm.2019-12-05*/m/096gm.MSP.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Minneapolis/St. Paul,MSP,Lyon,LYS,1430,629,43.99,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=MSP./m/0dprg.2019-12-07*/m/0dprg.MSP.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Minneapolis/St. Paul,MSP,Ljubljana,LJU,1153,597,51.78,"Mon, 11 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=MSP./m/0bmm4.2019-11-11*/m/0bmm4.MSP.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Minneapolis/St. Paul,MSP,Bristol,BRS,1248,643,51.52,"Thu, 28 Nov - Thu, 5 Dec",https://www.google.com/flights#flt=MSP./m/095l0.2019-11-28*/m/095l0.MSP.2019-12-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Minneapolis/St. Paul,MSP,Sofia,SOF,847,585,69.07,"Thu, 30 Jan - Sat, 8 Feb",https://www.google.com/flights#flt=MSP./m/0ftjx.2020-01-30*/m/0ftjx.MSP.2020-02-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Philadelphia,PHL,London,LHR,746,445,59.65,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=PHL./m/04jpl.2019-12-02*/m/04jpl.PHL.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Philadelphia,PHL,Dublin,DUB,666,330,49.55,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=PHL./m/02cft.2019-12-01*/m/02cft.PHL.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Philadelphia,PHL,Barcelona,BCN,739,389,52.64,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=PHL./m/01f62.2019-09-29*/m/01f62.PHL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Philadelphia,PHL,Madrid,MAD,1009,567,56.19,"Thu, 5 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=PHL./m/056_y.2019-12-05*/m/056_y.PHL.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Philadelphia,PHL,Amsterdam,AMS,628,417,66.40,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=PHL./m/0k3p.2019-10-21*/m/0k3p.PHL.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Philadelphia,PHL,Tokyo,HND,1134,598,52.73,"Thu, 30 Jan - Thu, 6 Feb",https://www.google.com/flights#flt=PHL./m/07dfk.2020-01-30*/m/07dfk.PHL.2020-02-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Philadelphia,PHL,Shanghai,PVG,1196,435,36.37,"Mon, 9 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=PHL./m/06wjf.2019-12-09*/m/06wjf.PHL.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Philadelphia,PHL,Zürich,ZRH,796,419,52.64,"Mon, 16 Dec - Wed, 25 Dec",https://www.google.com/flights#flt=PHL./m/08966.2019-12-16*/m/08966.PHL.2019-12-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Philadelphia,PHL,Florence,FLR,1072,631,58.86,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=PHL./m/031y2.2019-10-25*/m/031y2.PHL.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Philadelphia,PHL,Berlin,TXL,797,438,54.96,"Mon, 7 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=PHL./m/0156q.2019-10-07*/m/0156q.PHL.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Philadelphia,PHL,Beijing,PEK,596,400,67.11,"Fri, 15 Nov - Sat, 23 Nov",https://www.google.com/flights#flt=PHL./m/01914.2019-11-15*/m/01914.PHL.2019-11-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
